custom_id,question_id,arc_id,answerKey,predicted,correct,parse_method,raw_response,perturbation_type
2583,516,Mercury_416505,B,B,1,heuristic,B,p4_role
2584,516,Mercury_416505,B,B,1,heuristic,B,p5_fewshot
2585,517,Mercury_7041668,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2586,517,Mercury_7041668,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2587,517,Mercury_7041668,D,D,1,heuristic,D,p2_complexity
2588,517,Mercury_7041668,D,D,1,heuristic,D,p4_role
2589,517,Mercury_7041668,D,D,1,heuristic,Answer: D,p5_fewshot
2590,518,Mercury_SC_401309,C,B,0,json,"{
  ""answer"": ""B""
}",p1_format
2591,518,Mercury_SC_401309,C,B,0,json,"{""answer"": ""B""}",p1_format_soft
2592,518,Mercury_SC_401309,C,B,0,heuristic,B,p2_complexity
2593,518,Mercury_SC_401309,C,B,0,heuristic,B,p4_role
2594,518,Mercury_SC_401309,C,B,0,heuristic,Answer: B,p5_fewshot
2595,519,NYSEDREGENTS_2010_4_1,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2596,519,NYSEDREGENTS_2010_4_1,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2597,519,NYSEDREGENTS_2010_4_1,B,B,1,heuristic,B,p2_complexity
2598,519,NYSEDREGENTS_2010_4_1,B,B,1,heuristic,B,p4_role
2599,519,NYSEDREGENTS_2010_4_1,B,B,1,heuristic,B,p5_fewshot
2600,520,ACTAAP_2007_7_36,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2601,520,ACTAAP_2007_7_36,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2602,520,ACTAAP_2007_7_36,C,C,1,heuristic,C,p2_complexity
2603,520,ACTAAP_2007_7_36,C,C,1,heuristic,C,p4_role
2604,520,ACTAAP_2007_7_36,C,C,1,heuristic,C,p5_fewshot
2605,521,VASoL_2009_3_12,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2606,521,VASoL_2009_3_12,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2607,521,VASoL_2009_3_12,D,D,1,heuristic,D,p2_complexity
2608,521,VASoL_2009_3_12,D,D,1,heuristic,D,p4_role
2609,521,VASoL_2009_3_12,D,D,1,heuristic,Answer: D,p5_fewshot
2610,522,Mercury_7085295,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2611,522,Mercury_7085295,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2612,522,Mercury_7085295,C,C,1,heuristic,C,p2_complexity
2613,522,Mercury_7085295,C,C,1,heuristic,C,p4_role
2614,522,Mercury_7085295,C,C,1,heuristic,C,p5_fewshot
2615,523,Mercury_7201968,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2616,523,Mercury_7201968,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2617,523,Mercury_7201968,A,A,1,heuristic,A,p2_complexity
2618,523,Mercury_7201968,A,A,1,heuristic,A,p4_role
2619,523,Mercury_7201968,A,A,1,heuristic,A,p5_fewshot
2620,524,Mercury_7214008,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2621,524,Mercury_7214008,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2622,524,Mercury_7214008,C,C,1,heuristic,C,p2_complexity
2623,524,Mercury_7214008,C,C,1,heuristic,C,p4_role
2624,524,Mercury_7214008,C,C,1,heuristic,C,p5_fewshot
2625,525,Mercury_176855,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2626,525,Mercury_176855,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2627,525,Mercury_176855,B,B,1,heuristic,B,p2_complexity
2628,525,Mercury_176855,B,B,1,heuristic,B,p4_role
2629,525,Mercury_176855,B,B,1,heuristic,Answer: B,p5_fewshot
2630,526,Mercury_SC_401678,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2631,526,Mercury_SC_401678,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2632,526,Mercury_SC_401678,B,B,1,heuristic,B,p2_complexity
2633,526,Mercury_SC_401678,B,B,1,heuristic,B,p4_role
2634,526,Mercury_SC_401678,B,B,1,heuristic,Answer: B,p5_fewshot
2635,527,Mercury_417143,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2636,527,Mercury_417143,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2637,527,Mercury_417143,D,D,1,heuristic,D,p2_complexity
2638,527,Mercury_417143,D,D,1,heuristic,D,p4_role
2639,527,Mercury_417143,D,D,1,heuristic,D,p5_fewshot
2640,528,NYSEDREGENTS_2013_4_21,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2641,528,NYSEDREGENTS_2013_4_21,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2642,528,NYSEDREGENTS_2013_4_21,D,D,1,heuristic,D,p2_complexity
2643,528,NYSEDREGENTS_2013_4_21,D,D,1,heuristic,D,p4_role
2644,528,NYSEDREGENTS_2013_4_21,D,D,1,heuristic,D,p5_fewshot
2645,529,Mercury_7032620,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2646,529,Mercury_7032620,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2647,529,Mercury_7032620,B,B,1,heuristic,B,p2_complexity
2648,529,Mercury_7032620,B,B,1,heuristic,B,p4_role
2649,529,Mercury_7032620,B,B,1,heuristic,Answer: B,p5_fewshot
2650,530,NYSEDREGENTS_2008_8_9,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2651,530,NYSEDREGENTS_2008_8_9,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2652,530,NYSEDREGENTS_2008_8_9,D,D,1,heuristic,D,p2_complexity
2653,530,NYSEDREGENTS_2008_8_9,D,D,1,heuristic,D,p4_role
2654,530,NYSEDREGENTS_2008_8_9,D,D,1,heuristic,Answer: D,p5_fewshot
2655,531,TAKS_2009_8_27,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2656,531,TAKS_2009_8_27,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2657,531,TAKS_2009_8_27,C,C,1,heuristic,C,p2_complexity
2658,531,TAKS_2009_8_27,C,C,1,heuristic,C,p4_role
2659,531,TAKS_2009_8_27,C,C,1,heuristic,C,p5_fewshot
2660,532,NCEOGA_2013_8_57,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2661,532,NCEOGA_2013_8_57,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2662,532,NCEOGA_2013_8_57,C,C,1,heuristic,C,p2_complexity
2663,532,NCEOGA_2013_8_57,C,C,1,heuristic,C,p4_role
2664,532,NCEOGA_2013_8_57,C,C,1,heuristic,C,p5_fewshot
2665,533,Mercury_SC_413143,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2666,533,Mercury_SC_413143,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2667,533,Mercury_SC_413143,C,C,1,heuristic,C,p2_complexity
2668,533,Mercury_SC_413143,C,C,1,heuristic,C,p4_role
2669,533,Mercury_SC_413143,C,C,1,heuristic,C,p5_fewshot
2670,534,Mercury_401195,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2671,534,Mercury_401195,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2672,534,Mercury_401195,D,D,1,heuristic,D,p2_complexity
2673,534,Mercury_401195,D,D,1,heuristic,D,p4_role
2674,534,Mercury_401195,D,D,1,heuristic,D,p5_fewshot
2675,535,CSZ10358,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2676,535,CSZ10358,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2677,535,CSZ10358,A,A,1,heuristic,A,p2_complexity
2678,535,CSZ10358,A,A,1,heuristic,A,p4_role
2679,535,CSZ10358,A,A,1,heuristic,Answer: A,p5_fewshot
2680,536,MCAS_1999_4_26,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2681,536,MCAS_1999_4_26,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2682,536,MCAS_1999_4_26,C,C,1,heuristic,C,p2_complexity
2683,536,MCAS_1999_4_26,C,C,1,heuristic,C,p4_role
2684,536,MCAS_1999_4_26,C,C,1,heuristic,C,p5_fewshot
2685,537,AKDE&ED_2008_8_36,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2686,537,AKDE&ED_2008_8_36,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2687,537,AKDE&ED_2008_8_36,A,A,1,heuristic,A,p2_complexity
2688,537,AKDE&ED_2008_8_36,A,A,1,heuristic,A,p4_role
2689,537,AKDE&ED_2008_8_36,A,A,1,heuristic,Answer: A,p5_fewshot
2690,538,Mercury_7017938,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2691,538,Mercury_7017938,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2692,538,Mercury_7017938,B,B,1,heuristic,B,p2_complexity
2693,538,Mercury_7017938,B,B,1,heuristic,B,p4_role
2694,538,Mercury_7017938,B,B,1,heuristic,B,p5_fewshot
2695,539,MDSA_2013_8_32,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2696,539,MDSA_2013_8_32,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2697,539,MDSA_2013_8_32,D,D,1,heuristic,D,p2_complexity
2698,539,MDSA_2013_8_32,D,D,1,heuristic,D,p4_role
2699,539,MDSA_2013_8_32,D,D,1,heuristic,D,p5_fewshot
2700,540,Mercury_7038028,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2701,540,Mercury_7038028,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2702,540,Mercury_7038028,C,C,1,heuristic,C,p2_complexity
2703,540,Mercury_7038028,C,C,1,heuristic,C,p4_role
2704,540,Mercury_7038028,C,C,1,heuristic,C,p5_fewshot
2705,541,Mercury_7057103,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2706,541,Mercury_7057103,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2707,541,Mercury_7057103,C,C,1,heuristic,C,p2_complexity
2708,541,Mercury_7057103,C,C,1,heuristic,C,p4_role
2709,541,Mercury_7057103,C,C,1,heuristic,C,p5_fewshot
2710,542,NYSEDREGENTS_2008_4_26,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2711,542,NYSEDREGENTS_2008_4_26,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2712,542,NYSEDREGENTS_2008_4_26,C,C,1,heuristic,C,p2_complexity
2713,542,NYSEDREGENTS_2008_4_26,C,C,1,heuristic,C,p4_role
2714,542,NYSEDREGENTS_2008_4_26,C,C,1,heuristic,C,p5_fewshot
2715,543,Mercury_417117,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2716,543,Mercury_417117,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2717,543,Mercury_417117,C,C,1,heuristic,C,p2_complexity
2718,543,Mercury_417117,C,C,1,heuristic,C,p4_role
2719,543,Mercury_417117,C,C,1,heuristic,Answer: C,p5_fewshot
2720,544,MCAS_2016_8_15,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2721,544,MCAS_2016_8_15,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2722,544,MCAS_2016_8_15,C,C,1,heuristic,C,p2_complexity
2723,544,MCAS_2016_8_15,C,C,1,heuristic,C,p4_role
2724,544,MCAS_2016_8_15,C,C,1,heuristic,C,p5_fewshot
2725,545,Mercury_400780,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2726,545,Mercury_400780,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2727,545,Mercury_400780,C,C,1,heuristic,C,p2_complexity
2728,545,Mercury_400780,C,C,1,heuristic,C,p4_role
2729,545,Mercury_400780,C,C,1,heuristic,C,p5_fewshot
2730,546,NYSEDREGENTS_2008_8_32,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2731,546,NYSEDREGENTS_2008_8_32,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2732,546,NYSEDREGENTS_2008_8_32,A,A,1,heuristic,A,p2_complexity
2733,546,NYSEDREGENTS_2008_8_32,A,A,1,heuristic,A,p4_role
2734,546,NYSEDREGENTS_2008_8_32,A,A,1,heuristic,Answer: A,p5_fewshot
2735,547,Mercury_SC_416104,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2736,547,Mercury_SC_416104,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2737,547,Mercury_SC_416104,C,C,1,heuristic,C,p2_complexity
2738,547,Mercury_SC_416104,C,C,1,heuristic,C,p4_role
2739,547,Mercury_SC_416104,C,C,1,heuristic,C,p5_fewshot
2740,548,Mercury_416646,B,B,1,json,"{""answer"": ""B""}",p1_format
2741,548,Mercury_416646,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2742,548,Mercury_416646,B,B,1,heuristic,B,p2_complexity
2743,548,Mercury_416646,B,B,1,heuristic,B,p4_role
2744,548,Mercury_416646,B,B,1,heuristic,B,p5_fewshot
2745,549,Mercury_SC_405296,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2746,549,Mercury_SC_405296,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2747,549,Mercury_SC_405296,C,C,1,heuristic,C,p2_complexity
2748,549,Mercury_SC_405296,C,C,1,heuristic,C,p4_role
2749,549,Mercury_SC_405296,C,C,1,heuristic,C,p5_fewshot
2750,550,MCAS_2006_8_31,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2751,550,MCAS_2006_8_31,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2752,550,MCAS_2006_8_31,D,D,1,heuristic,D,p2_complexity
2753,550,MCAS_2006_8_31,D,D,1,heuristic,D,p4_role
2754,550,MCAS_2006_8_31,D,D,1,heuristic,D,p5_fewshot
2755,551,MCAS_2015_5_14,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2756,551,MCAS_2015_5_14,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2757,551,MCAS_2015_5_14,A,A,1,heuristic,A,p2_complexity
2758,551,MCAS_2015_5_14,A,A,1,heuristic,A,p4_role
2759,551,MCAS_2015_5_14,A,A,1,heuristic,A,p5_fewshot
2760,552,Mercury_417465,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2761,552,Mercury_417465,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2762,552,Mercury_417465,C,C,1,heuristic,C,p2_complexity
2763,552,Mercury_417465,C,C,1,heuristic,C,p4_role
2764,552,Mercury_417465,C,C,1,heuristic,C,p5_fewshot
2765,553,MCAS_1998_4_19,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2766,553,MCAS_1998_4_19,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2767,553,MCAS_1998_4_19,D,D,1,heuristic,D,p2_complexity
2768,553,MCAS_1998_4_19,D,D,1,heuristic,D,p4_role
2769,553,MCAS_1998_4_19,D,D,1,heuristic,Answer: D,p5_fewshot
2770,554,Mercury_7214778,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2771,554,Mercury_7214778,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2772,554,Mercury_7214778,D,D,1,heuristic,D,p2_complexity
2773,554,Mercury_7214778,D,D,1,heuristic,D,p4_role
2774,554,Mercury_7214778,D,D,1,heuristic,D,p5_fewshot
2775,555,Mercury_7123393,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2776,555,Mercury_7123393,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2777,555,Mercury_7123393,D,D,1,heuristic,D,p2_complexity
2778,555,Mercury_7123393,D,D,1,heuristic,D,p4_role
2779,555,Mercury_7123393,D,D,1,heuristic,D,p5_fewshot
2780,556,Mercury_7207550,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2781,556,Mercury_7207550,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2782,556,Mercury_7207550,D,D,1,heuristic,D,p2_complexity
2783,556,Mercury_7207550,D,D,1,heuristic,D,p4_role
2784,556,Mercury_7207550,D,D,1,heuristic,D,p5_fewshot
2785,557,Mercury_SC_405827,B,B,1,json,"{""answer"": ""B""}",p1_format
2786,557,Mercury_SC_405827,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2787,557,Mercury_SC_405827,B,B,1,heuristic,B,p2_complexity
2788,557,Mercury_SC_405827,B,B,1,heuristic,B,p4_role
2789,557,Mercury_SC_405827,B,B,1,heuristic,Answer: B,p5_fewshot
2790,558,NYSEDREGENTS_2015_4_11,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2791,558,NYSEDREGENTS_2015_4_11,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2792,558,NYSEDREGENTS_2015_4_11,D,D,1,heuristic,D,p2_complexity
2793,558,NYSEDREGENTS_2015_4_11,D,D,1,heuristic,D,p4_role
2794,558,NYSEDREGENTS_2015_4_11,D,D,1,heuristic,D,p5_fewshot
2795,559,Mercury_404097,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2796,559,Mercury_404097,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2797,559,Mercury_404097,C,C,1,heuristic,C,p2_complexity
2798,559,Mercury_404097,C,C,1,heuristic,C,p4_role
2799,559,Mercury_404097,C,C,1,heuristic,Answer: C,p5_fewshot
2800,560,AIMS_2009_4_4,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2801,560,AIMS_2009_4_4,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2802,560,AIMS_2009_4_4,C,C,1,heuristic,C,p2_complexity
2803,560,AIMS_2009_4_4,C,C,1,heuristic,C,p4_role
2804,560,AIMS_2009_4_4,C,C,1,heuristic,Answer: C,p5_fewshot
2805,561,NCEOGA_2013_8_18,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2806,561,NCEOGA_2013_8_18,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2807,561,NCEOGA_2013_8_18,A,A,1,heuristic,A,p2_complexity
2808,561,NCEOGA_2013_8_18,A,A,1,heuristic,A,p4_role
2809,561,NCEOGA_2013_8_18,A,A,1,heuristic,Answer: A,p5_fewshot
2810,562,Mercury_400884,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2811,562,Mercury_400884,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2812,562,Mercury_400884,B,B,1,heuristic,B,p2_complexity
2813,562,Mercury_400884,B,B,1,heuristic,B,p4_role
2814,562,Mercury_400884,B,B,1,heuristic,Answer: B,p5_fewshot
2815,563,Mercury_7219678,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2816,563,Mercury_7219678,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2817,563,Mercury_7219678,A,A,1,heuristic,A,p2_complexity
2818,563,Mercury_7219678,A,A,1,heuristic,A,p4_role
2819,563,Mercury_7219678,A,A,1,heuristic,A,p5_fewshot
2820,564,ACTAAP_2010_5_7,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2821,564,ACTAAP_2010_5_7,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2822,564,ACTAAP_2010_5_7,B,B,1,heuristic,B,p2_complexity
2823,564,ACTAAP_2010_5_7,B,B,1,heuristic,B,p4_role
2824,564,ACTAAP_2010_5_7,B,B,1,heuristic,B,p5_fewshot
2825,565,ACTAAP_2012_7_9,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2826,565,ACTAAP_2012_7_9,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2827,565,ACTAAP_2012_7_9,C,C,1,heuristic,C,p2_complexity
2828,565,ACTAAP_2012_7_9,C,C,1,heuristic,C,p4_role
2829,565,ACTAAP_2012_7_9,C,C,1,heuristic,C,p5_fewshot
2830,566,MCAS_2005_8_6,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2831,566,MCAS_2005_8_6,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2832,566,MCAS_2005_8_6,A,A,1,heuristic,A,p2_complexity
2833,566,MCAS_2005_8_6,A,A,1,heuristic,A,p4_role
2834,566,MCAS_2005_8_6,A,A,1,heuristic,A,p5_fewshot
2835,567,Mercury_SC_401162,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2836,567,Mercury_SC_401162,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2837,567,Mercury_SC_401162,C,C,1,heuristic,C,p2_complexity
2838,567,Mercury_SC_401162,C,C,1,heuristic,C,p4_role
2839,567,Mercury_SC_401162,C,C,1,heuristic,Answer: C,p5_fewshot
2840,568,Mercury_SC_407710,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2841,568,Mercury_SC_407710,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2842,568,Mercury_SC_407710,D,D,1,heuristic,D,p2_complexity
2843,568,Mercury_SC_407710,D,D,1,heuristic,D,p4_role
2844,568,Mercury_SC_407710,D,D,1,heuristic,D,p5_fewshot
2845,569,VASoL_2009_3_23,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2846,569,VASoL_2009_3_23,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2847,569,VASoL_2009_3_23,D,D,1,heuristic,D,p2_complexity
2848,569,VASoL_2009_3_23,D,D,1,heuristic,D,p4_role
2849,569,VASoL_2009_3_23,D,D,1,heuristic,Answer: D,p5_fewshot
2850,570,Mercury_SC_402276,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2851,570,Mercury_SC_402276,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2852,570,Mercury_SC_402276,D,D,1,heuristic,D,p2_complexity
2853,570,Mercury_SC_402276,D,D,1,heuristic,D,p4_role
2854,570,Mercury_SC_402276,D,D,1,heuristic,D,p5_fewshot
2855,571,Mercury_400744,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2856,571,Mercury_400744,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2857,571,Mercury_400744,A,A,1,heuristic,A,p2_complexity
2858,571,Mercury_400744,A,A,1,heuristic,A,p4_role
2859,571,Mercury_400744,A,A,1,heuristic,Answer: A,p5_fewshot
2860,572,Mercury_SC_LBS10902,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2861,572,Mercury_SC_LBS10902,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2862,572,Mercury_SC_LBS10902,B,B,1,heuristic,B,p2_complexity
2863,572,Mercury_SC_LBS10902,B,B,1,heuristic,B,p4_role
2864,572,Mercury_SC_LBS10902,B,B,1,heuristic,Answer: B,p5_fewshot
2865,573,Mercury_7133245,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2866,573,Mercury_7133245,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2867,573,Mercury_7133245,B,B,1,heuristic,B,p2_complexity
2868,573,Mercury_7133245,B,B,1,heuristic,B,p4_role
2869,573,Mercury_7133245,B,B,1,heuristic,B,p5_fewshot
2870,574,Mercury_7131530,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2871,574,Mercury_7131530,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2872,574,Mercury_7131530,B,B,1,heuristic,B,p2_complexity
2873,574,Mercury_7131530,B,B,1,heuristic,B,p4_role
2874,574,Mercury_7131530,B,B,1,heuristic,B,p5_fewshot
2875,575,Mercury_7041143,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2876,575,Mercury_7041143,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2877,575,Mercury_7041143,C,C,1,heuristic,C,p2_complexity
2878,575,Mercury_7041143,C,C,1,heuristic,C,p4_role
2879,575,Mercury_7041143,C,C,1,heuristic,C,p5_fewshot
2880,576,MCAS_2010_5_11984,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2881,576,MCAS_2010_5_11984,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2882,576,MCAS_2010_5_11984,A,A,1,heuristic,A,p2_complexity
2883,576,MCAS_2010_5_11984,A,A,1,heuristic,A,p4_role
2884,576,MCAS_2010_5_11984,A,A,1,heuristic,Answer: A,p5_fewshot
2885,577,Mercury_7159285,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2886,577,Mercury_7159285,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2887,577,Mercury_7159285,C,C,1,heuristic,C,p2_complexity
2888,577,Mercury_7159285,C,C,1,heuristic,C,p4_role
2889,577,Mercury_7159285,C,C,1,heuristic,C,p5_fewshot
2890,578,AIMS_2008_8_13,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
2891,578,AIMS_2008_8_13,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
2892,578,AIMS_2008_8_13,D,D,1,heuristic,D,p2_complexity
2893,578,AIMS_2008_8_13,D,D,1,heuristic,D,p4_role
2894,578,AIMS_2008_8_13,D,D,1,heuristic,Answer: D,p5_fewshot
2895,579,MDSA_2013_8_20,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
2896,579,MDSA_2013_8_20,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
2897,579,MDSA_2013_8_20,C,C,1,heuristic,C,p2_complexity
2898,579,MDSA_2013_8_20,C,C,1,heuristic,C,p4_role
2899,579,MDSA_2013_8_20,C,C,1,heuristic,Answer: C,p5_fewshot
2900,580,Mercury_7114100,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2901,580,Mercury_7114100,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2902,580,Mercury_7114100,A,A,1,heuristic,A,p2_complexity
2903,580,Mercury_7114100,A,A,1,heuristic,A,p4_role
2904,580,Mercury_7114100,A,A,1,heuristic,Answer: A,p5_fewshot
2905,581,Mercury_7213343,A,A,1,json,"{""answer"": ""A""}",p1_format
2906,581,Mercury_7213343,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2907,581,Mercury_7213343,A,A,1,heuristic,A,p2_complexity
2908,581,Mercury_7213343,A,A,1,heuristic,A,p4_role
2909,581,Mercury_7213343,A,A,1,heuristic,Answer: A,p5_fewshot
2910,582,Mercury_SC_LBS10597,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2911,582,Mercury_SC_LBS10597,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2912,582,Mercury_SC_LBS10597,A,A,1,heuristic,A,p2_complexity
2913,582,Mercury_SC_LBS10597,A,A,1,heuristic,A,p4_role
2914,582,Mercury_SC_LBS10597,A,A,1,heuristic,Answer: A,p5_fewshot
2915,583,Mercury_7126263,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2916,583,Mercury_7126263,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
2917,583,Mercury_7126263,B,B,1,heuristic,B,p2_complexity
2918,583,Mercury_7126263,B,B,1,heuristic,B,p4_role
2919,583,Mercury_7126263,B,B,1,heuristic,B,p5_fewshot
2920,584,Mercury_7133613,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
2921,584,Mercury_7133613,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
2922,584,Mercury_7133613,A,A,1,heuristic,A,p2_complexity
2923,584,Mercury_7133613,A,A,1,heuristic,A,p4_role
2924,584,Mercury_7133613,A,A,1,heuristic,Answer: A,p5_fewshot
2925,585,Mercury_7234605,D,A,0,json,"{
  ""answer"": ""A""
}",p1_format
2926,585,Mercury_7234605,D,A,0,json,"{""answer"": ""A""}",p1_format_soft
2927,585,Mercury_7234605,D,A,0,heuristic,A,p2_complexity
2928,585,Mercury_7234605,D,A,0,heuristic,A,p4_role
2929,585,Mercury_7234605,D,D,1,heuristic,D,p5_fewshot
2930,586,Mercury_SC_400839,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
2931,586,Mercury_SC_400839,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
